year,indicator_code,indicator_name,value,country_name
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,19682053757,Sri Lanka
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,17326992659,Sri Lanka
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,16168761980,Sri Lanka
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,14973536498,Sri Lanka
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,13082799673,Sri Lanka
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,19414322724,Sri Lanka
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,20263792551,Sri Lanka
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,19084181007,Sri Lanka
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,17447855576,Sri Lanka
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,16943161924,Sri Lanka
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,16735027041,Sri Lanka
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,15079332738,Sri Lanka
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.69E+11,Thailand
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.39E+11,Thailand
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.24E+11,Thailand
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.95E+11,Thailand
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.57E+11,Thailand
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.24E+11,Thailand
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.29E+11,Thailand
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.05E+11,Thailand
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.77E+11,Thailand
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.71E+11,Thailand
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.79E+11,Thailand
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.82E+11,Thailand
2024,BX.GSR.GNFS.CD,exports_goods_services_current_usd,4.32E+11,Viet Nam
2023,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.75E+11,Viet Nam
2022,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.85E+11,Viet Nam
2021,BX.GSR.GNFS.CD,exports_goods_services_current_usd,3.40E+11,Viet Nam
2020,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.90E+11,Viet Nam
2019,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.81E+11,Viet Nam
2018,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.58E+11,Viet Nam
2017,BX.GSR.GNFS.CD,exports_goods_services_current_usd,2.28E+11,Viet Nam
2016,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.89E+11,Viet Nam
2015,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.73E+11,Viet Nam
2014,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.61E+11,Viet Nam
2013,BX.GSR.GNFS.CD,exports_goods_services_current_usd,1.43E+11,Viet Nam
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,34329032394,Cambodia
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,29420704837,Cambodia
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,34758832300,Cambodia
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,32815908352,Cambodia
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,23090657075,Cambodia
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,25515540745,Cambodia
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,21862726323,Cambodia
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,18246676110,Cambodia
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,16549913895,Cambodia
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,15527540570,Cambodia
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,14105741942,Cambodia
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,12470204824,Cambodia
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.81E+11,Indonesia
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.63E+11,Indonesia
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.73E+11,Indonesia
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.18E+11,Indonesia
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.60E+11,Indonesia
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.04E+11,Indonesia
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.19E+11,Indonesia
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.83E+11,Indonesia
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.60E+11,Indonesia
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.66E+11,Indonesia
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.02E+11,Indonesia
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.11E+11,Indonesia
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,9930019522,Lao PDR
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,8596486168,Lao PDR
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,7982515291,Lao PDR
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,6527097039,Lao PDR
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,5815879962,Lao PDR
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,7518168210,Lao PDR
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,7564020651,Lao PDR
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,6783669899,Lao PDR
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,6394790293,Lao PDR
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,6753813713,Lao PDR
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,6125963674,Lao PDR
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,4108061764,Lao PDR
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.79E+11,Malaysia
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.54E+11,Malaysia
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.84E+11,Malaysia
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.37E+11,Malaysia
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.87E+11,Malaysia
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.11E+11,Malaysia
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.22E+11,Malaysia
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.02E+11,Malaysia
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.81E+11,Malaysia
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.87E+11,Malaysia
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.18E+11,Malaysia
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.17E+11,Malaysia
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.61E+11,Philippines
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.51E+11,Philippines
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.53E+11,Philippines
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.27E+11,Philippines
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,99942619162,Philippines
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.31E+11,Philippines
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.30E+11,Philippines
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.18E+11,Philippines
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.02E+11,Philippines
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,90116539579,Philippines
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,88075721020,Philippines
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,78494762234,Philippines
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,22316553880,Sri Lanka
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,19174460576,Sri Lanka
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,19243716669,Sri Lanka
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,21526033206,Sri Lanka
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,18271335897,Sri Lanka
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,24561990206,Sri Lanka
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,26840586809,Sri Lanka
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,25401229000,Sri Lanka
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,23441724091,Sri Lanka
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,23006476594,Sri Lanka
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,23141633499,Sri Lanka
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,21507989961,Sri Lanka
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,3.50E+11,Thailand
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,3.27E+11,Thailand
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,3.34E+11,Thailand
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.97E+11,Thailand
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.32E+11,Thailand
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.73E+11,Thailand
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.84E+11,Thailand
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.48E+11,Thailand
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.21E+11,Thailand
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.30E+11,Thailand
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.55E+11,Thailand
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.75E+11,Thailand
2024,BM.GSR.GNFS.CD,imports_goods_services_current_usd,3.99E+11,Viet Nam
2023,BM.GSR.GNFS.CD,imports_goods_services_current_usd,3.40E+11,Viet Nam
2022,BM.GSR.GNFS.CD,imports_goods_services_current_usd,3.70E+11,Viet Nam
2021,BM.GSR.GNFS.CD,imports_goods_services_current_usd,3.38E+11,Viet Nam
2020,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.70E+11,Viet Nam
2019,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.62E+11,Viet Nam
2018,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.46E+11,Viet Nam
2017,BM.GSR.GNFS.CD,imports_goods_services_current_usd,2.21E+11,Viet Nam
2016,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.82E+11,Viet Nam
2015,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.71E+11,Viet Nam
2014,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.53E+11,Viet Nam
2013,BM.GSR.GNFS.CD,imports_goods_services_current_usd,1.37E+11,Viet Nam
2013,"120055781	","exports_to_china	","1818181	","Philippines	"
2014,"120055781	","exports_to_china	","2098413.2158	","Philippines	"
2015,"120055781	","exports_to_china	","1896565.4	","Philippines	"
2016,"120055781	","exports_to_china	","1739589.1	","Philippines	"
2017,"120055781	","exports_to_china	","1923917.7	","Philippines	"
2018,"120055781	","exports_to_china	","2061160	","Philippines	"
2019,"120055781	","exports_to_china	","2019939.3176	","Philippines	"
2020,"120055781	","exports_to_china	","1933547.0519	","Philippines	"
2021,"120055781	","exports_to_china	","2476131	","Philippines	"
2022,"120055781	","exports_to_china	","2301822	","Philippines	"
2023,"120055781	","exports_to_china	","1947728	","Philippines	"
2024,"120055781	","exports_to_china	","1933155	","Philippines	"
2013,"120056008	","imports_from_china	","1986812.5	","Philippines	"
2014,"120056008	","imports_from_china	","2347357.7223	","Philippines	"
2015,"120056008	","imports_from_china	","2667079.1	","Philippines	"
2016,"120056008	","imports_from_china	","2984266.6	","Philippines	"
2017,"120056008	","imports_from_china	","3206593.2	","Philippines	"
2018,"120056008	","imports_from_china	","3503664.2	","Philippines	"
2019,"120056008	","imports_from_china	","4076385.1931	","Philippines	"
2020,"120056008	","imports_from_china	","4188170.9679	","Philippines	"
2021,"120056008	","imports_from_china	","5728534	","Philippines	"
2022,"120056008	","imports_from_china	","6347102	","Philippines	"
2023,"120056008	","imports_from_china	","5239638	","Philippines	"
2024,"120056008	","imports_from_china	","5226405	","Philippines	"
2013,"120056834	","realised_fdi_from_china	","6726	","Philippines	"
2014,"120056834	","realised_fdi_from_china	","9707	","Philippines	"
2015,"120056834	","realised_fdi_from_china	","3867	","Philippines	"
2016,"120056834	","realised_fdi_from_china	","7760	","Philippines	"
2017,"120056834	","realised_fdi_from_china	","500	","Philippines	"
2018,"120056834	","realised_fdi_from_china	","4986	","Philippines	"
2019,"120056834	","realised_fdi_from_china	","1383	","Philippines	"
2020,"120056834	","realised_fdi_from_china	","2364	","Philippines	"
2021,"120056834	","realised_fdi_from_china	","941	","Philippines	"
2022,"120056834	","realised_fdi_from_china	","1493	","Philippines	"
2023,"120056834	","realised_fdi_from_china	","2205	","Philippines	"
2024,"120056834	","realised_fdi_from_china	","5587	","Philippines	"
2013,"WB01142896	","port_container_throughput 	","5955137	","Philippines	"
2014,"WB01142896	","port_container_throughput 	","6216752	","Philippines	"
2015,"WB01142896	","port_container_throughput 	","7175424	","Philippines	"
2016,"WB01142896	","port_container_throughput 	","7560607	","Philippines	"
2017,"WB01142896	","port_container_throughput 	","8249852	","Philippines	"
2018,"WB01142896	","port_container_throughput 	","8859565	","Philippines	"
2019,"WB01142896	","port_container_throughput 	","9333428	","Philippines	"
2020,"WB01142896	","port_container_throughput 	","8019642	","Philippines	"
2021,"WB01142896	","port_container_throughput 	","8674859	","Philippines	"
2022,"WB01142896	","port_container_throughput 	","9249451	","Philippines	"
2013,"120055803	","exports_to_china	","36363.5	","Cambodia	"
2014,"120055803	","exports_to_china	","48291.4653	","Cambodia	"
2015,"120055803	","exports_to_china	","66659.5	","Cambodia	"
2016,"120055803	","exports_to_china	","83051.3	","Cambodia	"
2017,"120055803	","exports_to_china	","100758.2	","Cambodia	"
2018,"120055803	","exports_to_china	","137665.5	","Cambodia	"
2019,"120055803	","exports_to_china	","144432.3229	","Cambodia	"
2020,"120055803	","exports_to_china	","149748.6585	","Cambodia	"
2021,"120055803	","exports_to_china	","210043	","Cambodia	"
2022,"120055803	","exports_to_china	","183820	","Cambodia	"
2023,"120055803	","exports_to_china	","207030	","Cambodia	"
2024,"120055803	","exports_to_china	","249891	","Cambodia	"
2013,"120056030	","imports_from_china	","340950.7	","Cambodia	"
2014,"120056030	","imports_from_china	","327473.7955	","Cambodia	"
2015,"120056030	","imports_from_china	","376339.1	","Cambodia	"
2016,"120056030	","imports_from_china	","393015.5	","Cambodia	"
2017,"120056030	","imports_from_china	","478319.8	","Cambodia	"
2018,"120056030	","imports_from_china	","600752.3	","Cambodia	"
2019,"120056030	","imports_from_china	","798153.0879	","Cambodia	"
2020,"120056030	","imports_from_china	","805448.9807	","Cambodia	"
2021,"120056030	","imports_from_china	","1156509	","Cambodia	"
2022,"120056030	","imports_from_china	","1393798	","Cambodia	"
2023,"120056030	","imports_from_china	","1275200	","Cambodia	"
2024,"120056030	","imports_from_china	","1532558	","Cambodia	"
2013,"120056852	","realised_fdi_from_china	","2251	","Cambodia	"
2014,"120056852	","realised_fdi_from_china	","312	","Cambodia	"
2015,"120056852	","realised_fdi_from_china	","1000	","Cambodia	"
2017,"120056852	","realised_fdi_from_china	","1505	","Cambodia	"
2018,"120056852	","realised_fdi_from_china	","199	","Cambodia	"
2019,"120056852	","realised_fdi_from_china	","5755	","Cambodia	"
2020,"120056852	","realised_fdi_from_china	","3761	","Cambodia	"
2021,"120056852	","realised_fdi_from_china	","3369	","Cambodia	"
2022,"120056852	","realised_fdi_from_china	","5217	","Cambodia	"
2023,"120056852	","realised_fdi_from_china	","5915	","Cambodia	"
2024,"120056852	","realised_fdi_from_china	","270	","Cambodia	"
2013,"WB01142831	","port_container_throughput 	","286450	","Cambodia	"
2014,"WB01142831	","port_container_throughput 	","330000	","Cambodia	"
2015,"WB01142831	","port_container_throughput 	","392000	","Cambodia	"
2016,"WB01142831	","port_container_throughput 	","400187	","Cambodia	"
2017,"WB01142831	","port_container_throughput 	","459835	","Cambodia	"
2018,"WB01142831	","port_container_throughput 	","537107	","Cambodia	"
2019,"WB01142831	","port_container_throughput 	","639211	","Cambodia	"
2020,"WB01142831	","port_container_throughput 	","641842	","Cambodia	"
2021,"WB01142831	","port_container_throughput 	","732387	","Cambodia	"
2017,"120009842	","realised_fdi_from_china	","1082	","Lao PDR	"
2018,"120009842	","realised_fdi_from_china	","51	","Lao PDR	"
2022,"120009842	","realised_fdi_from_china	","18	","Lao PDR	"
2023,"120009842	","realised_fdi_from_china	","30	","Lao PDR	"
2024,"120009842	","realised_fdi_from_china	","524	","Lao PDR	"
2013,"120055791	","exports_to_china	","101007.9	","Lao PDR	"
2014,"120055791	","exports_to_china	","177788.3187	","Lao PDR	"
2015,"120055791	","exports_to_china	","154734.1	","Lao PDR	"
2016,"120055791	","exports_to_china	","135960.8	","Lao PDR	"
2017,"120055791	","exports_to_china	","160499.7	","Lao PDR	"
2018,"120055791	","exports_to_china	","201815.3	","Lao PDR	"
2019,"120055791	","exports_to_china	","215700.039	","Lao PDR	"
2020,"120055791	","exports_to_china	","208828.934	","Lao PDR	"
2021,"120055791	","exports_to_china	","267570	","Lao PDR	"
2022,"120055791	","exports_to_china	","335127	","Lao PDR	"
2023,"120055791	","exports_to_china	","375394	","Lao PDR	"
2024,"120055791	","exports_to_china	","455468	","Lao PDR	"
2013,"120056018	","imports_from_china	","172257.7	","Lao PDR	"
2014,"120056018	","imports_from_china	","183947.508	","Lao PDR	"
2015,"120056018	","imports_from_china	","122575.8	","Lao PDR	"
2016,"120056018	","imports_from_china	","98709.8	","Lao PDR	"
2017,"120056018	","imports_from_china	","141935.1	","Lao PDR	"
2018,"120056018	","imports_from_china	","145399.5	","Lao PDR	"
2019,"120056018	","imports_from_china	","176245.3821	","Lao PDR	"
2020,"120056018	","imports_from_china	","149127.7597	","Lao PDR	"
2021,"120056018	","imports_from_china	","166677	","Lao PDR	"
2022,"120056018	","imports_from_china	","226671	","Lao PDR	"
2023,"120056018	","imports_from_china	","334830	","Lao PDR	"
2024,"120056018	","imports_from_china	","367590	","Lao PDR	"
2013,"120055788	","exports_to_china	","6015278.6	","Malaysia	"
2014,"120055788	","exports_to_china	","5565224.2622	","Malaysia	"
2015,"120055788	","exports_to_china	","5327733.1	","Malaysia	"
2016,"120055788	","exports_to_china	","4926963.7	","Malaysia	"
2017,"120055788	","exports_to_china	","5442613.9	","Malaysia	"
2018,"120055788	","exports_to_china	","6320504.6	","Malaysia	"
2019,"120055788	","exports_to_china	","7190997.5137	","Malaysia	"
2020,"120055788	","exports_to_china	","7517442.1604	","Malaysia	"
2021,"120055788	","exports_to_china	","9830508	","Malaysia	"
2022,"120055788	","exports_to_china	","10983860	","Malaysia	"
2023,"120055788	","exports_to_china	","10292983	","Malaysia	"
2024,"120055788	","exports_to_china	","11055038	","Malaysia	"
2013,"120056015	","imports_from_china	","4593059.1	","Malaysia	"
2014,"120056015	","imports_from_china	","4635338.7874	","Malaysia	"
2015,"120056015	","imports_from_china	","4398038.7	","Malaysia	"
2016,"120056015	","imports_from_china	","3767177.5	","Malaysia	"
2017,"120056015	","imports_from_china	","4171227.7	","Malaysia	"
2018,"120056015	","imports_from_china	","4537598.7	","Malaysia	"
2019,"120056015	","imports_from_china	","5214178.1876	","Malaysia	"
2020,"120056015	","imports_from_china	","5630131.4831	","Malaysia	"
2021,"120056015	","imports_from_china	","7865488	","Malaysia	"
2022,"120056015	","imports_from_china	","9171921	","Malaysia	"
2023,"120056015	","imports_from_china	","8736913	","Malaysia	"
2024,"120056015	","imports_from_china	","10145677	","Malaysia	"
2013,"120056838	","realised_fdi_from_china	","28053	","Malaysia	"
2014,"120056838	","realised_fdi_from_china	","15749	","Malaysia	"
2015,"120056838	","realised_fdi_from_china	","48048	","Malaysia	"
2016,"120056838	","realised_fdi_from_china	","22113	","Malaysia	"
2017,"120056838	","realised_fdi_from_china	","10836	","Malaysia	"
2018,"120056838	","realised_fdi_from_china	","21162	","Malaysia	"
2019,"120056838	","realised_fdi_from_china	","7013	","Malaysia	"
2020,"120056838	","realised_fdi_from_china	","7810	","Malaysia	"
2021,"120056838	","realised_fdi_from_china	","5770	","Malaysia	"
2022,"120056838	","realised_fdi_from_china	","112697	","Malaysia	"
2023,"120056838	","realised_fdi_from_china	","21069	","Malaysia	"
2024,"120056838	","realised_fdi_from_china	","28298	","Malaysia	"
2013,"WB01142878	","port_container_throughput 	","20876442	","Malaysia	"
2014,"WB01142878	","port_container_throughput 	","22366426	","Malaysia	"
2015,"WB01142878	","port_container_throughput 	","24012959	","Malaysia	"
2016,"WB01142878	","port_container_throughput 	","24569452	","Malaysia	"
2017,"WB01142878	","port_container_throughput 	","23719787	","Malaysia	"
2018,"WB01142878	","port_container_throughput 	","24955994	","Malaysia	"
2019,"WB01142878	","port_container_throughput 	","26215322	","Malaysia	"
2020,"WB01142878	","port_container_throughput 	","26669483	","Malaysia	"
2021,"WB01142878	","port_container_throughput 	","28261849	","Malaysia	"
2022,"WB01142878	","port_container_throughput 	","27293935	","Malaysia	"
2013,"120055776	","exports_to_china	","18256.4	","Sri Lanka	"
2014,"120055776	","exports_to_china	","24827.2984	","Sri Lanka	"
2015,"120055776	","exports_to_china	","25851.6	","Sri Lanka	"
2016,"120055776	","exports_to_china	","27344.4	","Sri Lanka	"
2017,"120055776	","exports_to_china	","31003	","Sri Lanka	"
2018,"120055776	","exports_to_china	","32174.5	","Sri Lanka	"
2019,"120055776	","exports_to_china	","39700.8323	","Sri Lanka	"
2020,"120055776	","exports_to_china	","31776.3285	","Sri Lanka	"
2021,"120055776	","exports_to_china	","65045	","Sri Lanka	"
2022,"120055776	","exports_to_china	","49493	","Sri Lanka	"
2023,"120055776	","exports_to_china	","35612	","Sri Lanka	"
2024,"120055776	","exports_to_china	","39181	","Sri Lanka	"
2013,"120056003	","imports_from_china	","343654.9	","Sri Lanka	"
2014,"120056003	","imports_from_china	","379279.7469	","Sri Lanka	"
2015,"120056003	","imports_from_china	","430404.5	","Sri Lanka	"
2016,"120056003	","imports_from_china	","428832.9	","Sri Lanka	"
2017,"120056003	","imports_from_china	","408799.6	","Sri Lanka	"
2018,"120056003	","imports_from_china	","425504.9	","Sri Lanka	"
2019,"120056003	","imports_from_china	","409060.6391	","Sri Lanka	"
2020,"120056003	","imports_from_china	","384272.8983	","Sri Lanka	"
2021,"120056003	","imports_from_china	","525443	","Sri Lanka	"
2022,"120056003	","imports_from_china	","369644	","Sri Lanka	"
2023,"120056003	","imports_from_china	","375543	","Sri Lanka	"
2024,"120056003	","imports_from_china	","496870	","Sri Lanka	"
2015,"120056830	","realised_fdi_from_china	","3	","Sri Lanka	"
2016,"120056830	","realised_fdi_from_china	","20	","Sri Lanka	"
2017,"120056830	","realised_fdi_from_china	","22	","Sri Lanka	"
2021,"120056830	","realised_fdi_from_china	","63	","Sri Lanka	"
2013,"WB01142847	","port_container_throughput 	","4306206	","Sri Lanka	"
2014,"WB01142847	","port_container_throughput 	","4907901	","Sri Lanka	"
2015,"WB01142847	","port_container_throughput 	","5185000	","Sri Lanka	"
2016,"WB01142847	","port_container_throughput 	","5734000	","Sri Lanka	"
2017,"WB01142847	","port_container_throughput 	","6200000	","Sri Lanka	"
2018,"WB01142847	","port_container_throughput 	","7000000	","Sri Lanka	"
2019,"WB01142847	","port_container_throughput 	","7230000	","Sri Lanka	"
2020,"WB01142847	","port_container_throughput 	","6850000	","Sri Lanka	"
2021,"WB01142847	","port_container_throughput 	","7250000	","Sri Lanka	"
2022,"WB01142847	","port_container_throughput 	","6860000	","Sri Lanka	"
2013,"120055774	","exports_to_china	","3852264.6	","Thailand	"
2014,"120055774	","exports_to_china	","3833192.8398	","Thailand	"
2015,"120055774	","exports_to_china	","3716874.5	","Thailand	"
2016,"120055774	","exports_to_china	","3853234.3	","Thailand	"
2017,"120055774	","exports_to_china	","4159608.3	","Thailand	"
2018,"120055774	","exports_to_china	","4462963.7	","Thailand	"
2019,"120055774	","exports_to_china	","4616164.9902	","Thailand	"
2020,"120055774	","exports_to_china	","4813973.7245	","Thailand	"
2021,"120055774	","exports_to_china	","6183263	","Thailand	"
2022,"120055774	","exports_to_china	","5655290	","Thailand	"
2023,"120055774	","exports_to_china	","5055010	","Thailand	"
2024,"120055774	","exports_to_china	","4788765	","Thailand	"
2013,"120056001	","imports_from_china	","3271790.4	","Thailand	"
2014,"120056001	","imports_from_china	","3428922.7963	","Thailand	"
2015,"120056001	","imports_from_china	","3829080.4	","Thailand	"
2016,"120056001	","imports_from_china	","3719508.4	","Thailand	"
2017,"120056001	","imports_from_china	","3854172.7	","Thailand	"
2018,"120056001	","imports_from_china	","4287871.7	","Thailand	"
2019,"120056001	","imports_from_china	","4558483.8927	","Thailand	"
2020,"120056001	","imports_from_china	","5051423.9522	","Thailand	"
2021,"120056001	","imports_from_china	","6935458	","Thailand	"
2022,"120056001	","imports_from_china	","7721773	","Thailand	"
2023,"120056001	","imports_from_china	","7572519	","Thailand	"
2024,"120056001	","imports_from_china	","8602684	","Thailand	"
2013,"120056828	","realised_fdi_from_china	","48305	","Thailand	"
2014,"120056828	","realised_fdi_from_china	","6052	","Thailand	"
2015,"120056828	","realised_fdi_from_china	","4438	","Thailand	"
2016,"120056828	","realised_fdi_from_china	","5615	","Thailand	"
2017,"120056828	","realised_fdi_from_china	","11023	","Thailand	"
2018,"120056828	","realised_fdi_from_china	","4574	","Thailand	"
2019,"120056828	","realised_fdi_from_china	","10580	","Thailand	"
2020,"120056828	","realised_fdi_from_china	","10861	","Thailand	"
2021,"120056828	","realised_fdi_from_china	","10741	","Thailand	"
2022,"120056828	","realised_fdi_from_china	","6809	","Thailand	"
2023,"120056828	","realised_fdi_from_china	","5277	","Thailand	"
2024,"120056828	","realised_fdi_from_china	","14778	","Thailand	"
2013,"WB01142941	","port_container_throughput 	","8067988	","Thailand	"
2014,"WB01142941	","port_container_throughput 	","8664572	","Thailand	"
2015,"WB01142941	","port_container_throughput 	","8883542	","Thailand	"
2016,"WB01142941	","port_container_throughput 	","9340560	","Thailand	"
2017,"WB01142941	","port_container_throughput 	","9938881	","Thailand	"
2018,"WB01142941	","port_container_throughput 	","10371645	","Thailand	"
2019,"WB01142941	","port_container_throughput 	","10130294	","Thailand	"
2020,"WB01142941	","port_container_throughput 	","9568488	","Thailand	"
2021,"WB01142941	","port_container_throughput 	","10436689	","Thailand	"
2022,"WB01142941	","port_container_throughput 	","10497112	","Thailand	"
2013,"120055798	","exports_to_china	","3142426.2	","Indonesia	"
2014,"120055798	","exports_to_china	","2448524.6982	","Indonesia	"
2015,"120055798	","exports_to_china	","1988619.4	","Indonesia	"
2016,"120055798	","exports_to_china	","2141403.6	","Indonesia	"
2017,"120055798	","exports_to_china	","2857430.6	","Indonesia	"
2018,"120055798	","exports_to_china	","3414977.6	","Indonesia	"
2019,"120055798	","exports_to_china	","3411387.4419	","Indonesia	"
